,Bus,Module,Date,Change
36,41,Module 13,10/13/2016 08:42:14,0
37,41,Module 13,11/03/2016 10:50:47,1
38,41,Module 13,10/24/2017 09:44:53,1
39,41,Module 14,10/13/2016 08:42:14,0
40,41,Module 14,11/03/2016 10:50:47,1
41,41,Module 14,10/24/2017 09:44:53,1
42,41,Module 15,10/13/2016 08:42:14,0
43,41,Module 15,11/03/2016 10:50:47,0
44,41,Module 15,10/24/2017 09:44:53,0
45,41,Module 16,10/13/2016 08:42:14,0
46,41,Module 16,11/03/2016 10:50:47,1
47,41,Module 16,10/24/2017 09:44:53,1
0,42,Module 1,01/12/2017 06:23:41,0
1,42,Module 1,01/12/2017 06:43:06,0
2,42,Module 1,08/09/2017 09:41:26,0
3,42,Module 1,01/24/2018 06:15:41,1
4,42,Module 1,04/24/2018 10:54:00,1
5,42,Module 1,04/24/2018 11:40:36,1
6,42,Module 1,04/25/2018 07:20:57,1
7,42,Module 1,06/29/2018 10:18:39,1
8,42,Module 2,01/12/2017 06:23:41,0
9,42,Module 2,01/12/2017 06:43:06,0
10,42,Module 2,08/09/2017 09:41:26,1
11,42,Module 2,01/24/2018 06:15:41,1
12,42,Module 2,04/24/2018 10:54:00,1
13,42,Module 2,04/24/2018 11:40:36,1
14,42,Module 2,04/25/2018 07:20:57,1
15,42,Module 2,06/29/2018 10:18:39,1
16,42,Module 3,01/12/2017 06:23:41,0
17,42,Module 3,01/12/2017 06:43:06,0
18,42,Module 3,08/09/2017 09:41:26,0
19,42,Module 3,01/24/2018 06:15:41,0
20,42,Module 3,04/24/2018 10:54:00,1
21,42,Module 3,04/24/2018 11:40:36,1
22,42,Module 3,04/25/2018 07:20:57,1
23,42,Module 3,06/29/2018 10:18:39,1
24,42,Module 4,01/12/2017 06:23:41,0
25,42,Module 4,01/12/2017 06:43:06,0
26,42,Module 4,08/09/2017 09:41:26,0
27,42,Module 4,01/24/2018 06:15:41,0
28,42,Module 4,04/24/2018 10:54:00,0
29,42,Module 4,04/24/2018 11:40:36,0
30,42,Module 4,04/25/2018 07:20:57,1
31,42,Module 4,06/29/2018 10:18:39,1
32,42,Module 5,01/12/2017 06:23:41,0
33,42,Module 5,01/12/2017 06:43:06,0
34,42,Module 5,08/09/2017 09:41:26,0
35,42,Module 5,01/24/2018 06:15:41,0
36,42,Module 5,04/24/2018 10:54:00,0
37,42,Module 5,04/24/2018 11:40:36,0
38,42,Module 5,04/25/2018 07:20:57,1
39,42,Module 5,06/29/2018 10:18:39,1
40,42,Module 6,01/12/2017 06:23:41,0
41,42,Module 6,01/12/2017 06:43:06,0
42,42,Module 6,08/09/2017 09:41:26,0
43,42,Module 6,01/24/2018 06:15:41,0
44,42,Module 6,04/24/2018 10:54:00,0
45,42,Module 6,04/24/2018 11:40:36,0
46,42,Module 6,04/25/2018 07:20:57,0
47,42,Module 6,06/29/2018 10:18:39,0
48,42,Module 7,01/12/2017 06:23:41,0
49,42,Module 7,01/12/2017 06:43:06,0
50,42,Module 7,08/09/2017 09:41:26,0
51,42,Module 7,01/24/2018 06:15:41,0
52,42,Module 7,04/24/2018 10:54:00,1
53,42,Module 7,04/24/2018 11:40:36,1
54,42,Module 7,04/25/2018 07:20:57,1
55,42,Module 7,06/29/2018 10:18:39,1
56,42,Module 8,01/12/2017 06:23:41,0
57,42,Module 8,01/12/2017 06:43:06,0
58,42,Module 8,08/09/2017 09:41:26,0
59,42,Module 8,01/24/2018 06:15:41,0
60,42,Module 8,04/24/2018 10:54:00,0
61,42,Module 8,04/24/2018 11:40:36,0
62,42,Module 8,04/25/2018 07:20:57,1
63,42,Module 8,06/29/2018 10:18:39,1
64,42,Module 9,01/12/2017 06:23:41,0
65,42,Module 9,01/12/2017 06:43:06,0
66,42,Module 9,08/09/2017 09:41:26,0
67,42,Module 9,01/24/2018 06:15:41,0
68,42,Module 9,04/24/2018 10:54:00,0
69,42,Module 9,04/24/2018 11:40:36,0
70,42,Module 9,04/25/2018 07:20:57,0
71,42,Module 9,06/29/2018 10:18:39,0
72,42,Module 10,01/12/2017 06:23:41,0
73,42,Module 10,01/12/2017 06:43:06,0
74,42,Module 10,08/09/2017 09:41:26,0
75,42,Module 10,01/24/2018 06:15:41,0
76,42,Module 10,04/24/2018 10:54:00,0
77,42,Module 10,04/24/2018 11:40:36,0
78,42,Module 10,04/25/2018 07:20:57,0
79,42,Module 10,06/29/2018 10:18:39,0
80,42,Module 11,01/12/2017 06:23:41,0
81,42,Module 11,01/12/2017 06:43:06,0
82,42,Module 11,08/09/2017 09:41:26,0
83,42,Module 11,01/24/2018 06:15:41,0
84,42,Module 11,04/24/2018 10:54:00,0
85,42,Module 11,04/24/2018 11:40:36,0
86,42,Module 11,04/25/2018 07:20:57,0
87,42,Module 11,06/29/2018 10:18:39,0
88,42,Module 12,01/12/2017 06:23:41,0
89,42,Module 12,01/12/2017 06:43:06,0
90,42,Module 12,08/09/2017 09:41:26,0
91,42,Module 12,01/24/2018 06:15:41,0
92,42,Module 12,04/24/2018 10:54:00,1
93,42,Module 12,04/24/2018 11:40:36,1
94,42,Module 12,04/25/2018 07:20:57,1
95,42,Module 12,06/29/2018 10:18:39,1
96,42,Module 13,01/12/2017 06:23:41,0
97,42,Module 13,01/12/2017 06:43:06,0
98,42,Module 13,08/09/2017 09:41:26,0
99,42,Module 13,01/24/2018 06:15:41,0
100,42,Module 13,04/24/2018 10:54:00,1
101,42,Module 13,04/24/2018 11:40:36,1
102,42,Module 13,04/25/2018 07:20:57,1
103,42,Module 13,06/29/2018 10:18:39,1
104,42,Module 14,01/12/2017 06:23:41,0
105,42,Module 14,01/12/2017 06:43:06,0
106,42,Module 14,08/09/2017 09:41:26,0
107,42,Module 14,01/24/2018 06:15:41,0
108,42,Module 14,04/24/2018 10:54:00,0
109,42,Module 14,04/24/2018 11:40:36,0
110,42,Module 14,04/25/2018 07:20:57,1
111,42,Module 14,06/29/2018 10:18:39,1
112,42,Module 15,01/12/2017 06:23:41,0
113,42,Module 15,01/12/2017 06:43:06,0
114,42,Module 15,08/09/2017 09:41:26,0
115,42,Module 15,01/24/2018 06:15:41,0
116,42,Module 15,04/24/2018 10:54:00,0
117,42,Module 15,04/24/2018 11:40:36,0
118,42,Module 15,04/25/2018 07:20:57,1
119,42,Module 15,06/29/2018 10:18:39,1
120,42,Module 16,01/12/2017 06:23:41,0
121,42,Module 16,01/12/2017 06:43:06,0
122,42,Module 16,08/09/2017 09:41:26,0
123,42,Module 16,01/24/2018 06:15:41,1
124,42,Module 16,04/24/2018 10:54:00,1
125,42,Module 16,04/24/2018 11:40:36,1
126,42,Module 16,04/25/2018 07:20:57,1
127,42,Module 16,06/29/2018 10:18:39,1
0,43,Module 1,06/06/2016 08:14:30,0
1,43,Module 1,04/07/2017 09:34:26,0
2,43,Module 1,07/24/2017 06:08:40,1
3,43,Module 1,01/29/2018 07:41:35,1
4,43,Module 1,06/12/2018 09:26:37,1
5,43,Module 2,06/06/2016 08:14:30,0
6,43,Module 2,04/07/2017 09:34:26,0
7,43,Module 2,07/24/2017 06:08:40,0
8,43,Module 2,01/29/2018 07:41:35,0
9,43,Module 2,06/12/2018 09:26:37,1
10,43,Module 3,06/06/2016 08:14:30,0
11,43,Module 3,04/07/2017 09:34:26,0
12,43,Module 3,07/24/2017 06:08:40,0
13,43,Module 3,01/29/2018 07:41:35,1
14,43,Module 3,06/12/2018 09:26:37,1
15,43,Module 4,06/06/2016 08:14:30,0
16,43,Module 4,04/07/2017 09:34:26,0
17,43,Module 4,07/24/2017 06:08:40,1
18,43,Module 4,01/29/2018 07:41:35,1
19,43,Module 4,06/12/2018 09:26:37,1
20,43,Module 5,06/06/2016 08:14:30,0
21,43,Module 5,04/07/2017 09:34:26,0
22,43,Module 5,07/24/2017 06:08:40,0
23,43,Module 5,01/29/2018 07:41:35,0
24,43,Module 5,06/12/2018 09:26:37,0
25,43,Module 6,06/06/2016 08:14:30,0
26,43,Module 6,04/07/2017 09:34:26,0
27,43,Module 6,07/24/2017 06:08:40,0
28,43,Module 6,01/29/2018 07:41:35,0
29,43,Module 6,06/12/2018 09:26:37,1
30,43,Module 7,06/06/2016 08:14:30,0
31,43,Module 7,04/07/2017 09:34:26,1
32,43,Module 7,07/24/2017 06:08:40,1
33,43,Module 7,01/29/2018 07:41:35,1
34,43,Module 7,06/12/2018 09:26:37,1
35,43,Module 8,06/06/2016 08:14:30,0
36,43,Module 8,04/07/2017 09:34:26,0
37,43,Module 8,07/24/2017 06:08:40,0
38,43,Module 8,01/29/2018 07:41:35,1
39,43,Module 8,06/12/2018 09:26:37,1
40,43,Module 9,06/06/2016 08:14:30,0
41,43,Module 9,04/07/2017 09:34:26,0
42,43,Module 9,07/24/2017 06:08:40,0
43,43,Module 9,01/29/2018 07:41:35,0
44,43,Module 9,06/12/2018 09:26:37,1
45,43,Module 10,06/06/2016 08:14:30,0
46,43,Module 10,04/07/2017 09:34:26,0
47,43,Module 10,07/24/2017 06:08:40,0
48,43,Module 10,01/29/2018 07:41:35,0
49,43,Module 10,06/12/2018 09:26:37,1
50,43,Module 11,06/06/2016 08:14:30,0
51,43,Module 11,04/07/2017 09:34:26,0
52,43,Module 11,07/24/2017 06:08:40,0
53,43,Module 11,01/29/2018 07:41:35,0
54,43,Module 11,06/12/2018 09:26:37,1
55,43,Module 12,06/06/2016 08:14:30,0
56,43,Module 12,04/07/2017 09:34:26,0
57,43,Module 12,07/24/2017 06:08:40,0
58,43,Module 12,01/29/2018 07:41:35,0
59,43,Module 12,06/12/2018 09:26:37,0
60,43,Module 13,06/06/2016 08:14:30,0
61,43,Module 13,04/07/2017 09:34:26,0
62,43,Module 13,07/24/2017 06:08:40,0
63,43,Module 13,01/29/2018 07:41:35,0
64,43,Module 13,06/12/2018 09:26:37,1
65,43,Module 14,06/06/2016 08:14:30,0
66,43,Module 14,04/07/2017 09:34:26,0
67,43,Module 14,07/24/2017 06:08:40,0
68,43,Module 14,01/29/2018 07:41:35,0
69,43,Module 14,06/12/2018 09:26:37,1
70,43,Module 15,06/06/2016 08:14:30,0
71,43,Module 15,04/07/2017 09:34:26,0
72,43,Module 15,07/24/2017 06:08:40,0
73,43,Module 15,01/29/2018 07:41:35,1
74,43,Module 15,06/12/2018 09:26:37,1
75,43,Module 16,06/06/2016 08:14:30,0
76,43,Module 16,04/07/2017 09:34:26,0
77,43,Module 16,07/24/2017 06:08:40,0
78,43,Module 16,01/29/2018 07:41:35,0
79,43,Module 16,06/12/2018 09:26:37,0
0,44,Module 1,03/22/2017 08:54:58,0
1,44,Module 1,09/05/2017 06:29:12,0
2,44,Module 1,03/08/2018 07:44:36,0
3,44,Module 1,09/13/2018 07:35:40,1
4,44,Module 2,03/22/2017 08:54:58,0
5,44,Module 2,09/05/2017 06:29:12,0
6,44,Module 2,03/08/2018 07:44:36,1
7,44,Module 2,09/13/2018 07:35:40,1
8,44,Module 3,03/22/2017 08:54:58,0
9,44,Module 3,09/05/2017 06:29:12,0
10,44,Module 3,03/08/2018 07:44:36,1
11,44,Module 3,09/13/2018 07:35:40,1
12,44,Module 4,03/22/2017 08:54:58,0
13,44,Module 4,09/05/2017 06:29:12,1
14,44,Module 4,03/08/2018 07:44:36,1
15,44,Module 4,09/13/2018 07:35:40,1
16,44,Module 5,03/22/2017 08:54:58,0
17,44,Module 5,09/05/2017 06:29:12,0
18,44,Module 5,03/08/2018 07:44:36,1
19,44,Module 5,09/13/2018 07:35:40,1
20,44,Module 6,03/22/2017 08:54:58,0
21,44,Module 6,09/05/2017 06:29:12,1
22,44,Module 6,03/08/2018 07:44:36,1
23,44,Module 6,09/13/2018 07:35:40,1
24,44,Module 7,03/22/2017 08:54:58,0
25,44,Module 7,09/05/2017 06:29:12,0
26,44,Module 7,03/08/2018 07:44:36,0
27,44,Module 7,09/13/2018 07:35:40,0
28,44,Module 8,03/22/2017 08:54:58,0
29,44,Module 8,09/05/2017 06:29:12,1
30,44,Module 8,03/08/2018 07:44:36,1
31,44,Module 8,09/13/2018 07:35:40,1
32,44,Module 9,03/22/2017 08:54:58,0
33,44,Module 9,09/05/2017 06:29:12,1
34,44,Module 9,03/08/2018 07:44:36,1
35,44,Module 9,09/13/2018 07:35:40,1
36,44,Module 10,03/22/2017 08:54:58,0
37,44,Module 10,09/05/2017 06:29:12,0
38,44,Module 10,03/08/2018 07:44:36,1
39,44,Module 10,09/13/2018 07:35:40,1
40,44,Module 11,03/22/2017 08:54:58,0
41,44,Module 11,09/05/2017 06:29:12,0
42,44,Module 11,03/08/2018 07:44:36,1
43,44,Module 11,09/13/2018 07:35:40,1
44,44,Module 12,03/22/2017 08:54:58,0
45,44,Module 12,09/05/2017 06:29:12,0
46,44,Module 12,03/08/2018 07:44:36,0
47,44,Module 12,09/13/2018 07:35:40,0
48,44,Module 13,03/22/2017 08:54:58,0
49,44,Module 13,09/05/2017 06:29:12,0
50,44,Module 13,03/08/2018 07:44:36,0
51,44,Module 13,09/13/2018 07:35:40,0
52,44,Module 14,03/22/2017 08:54:58,0
53,44,Module 14,09/05/2017 06:29:12,0
54,44,Module 14,03/08/2018 07:44:36,1
55,44,Module 14,09/13/2018 07:35:40,1
56,44,Module 15,03/22/2017 08:54:58,0
57,44,Module 15,09/05/2017 06:29:12,0
58,44,Module 15,03/08/2018 07:44:36,1
59,44,Module 15,09/13/2018 07:35:40,1
60,44,Module 16,03/22/2017 08:54:58,0
61,44,Module 16,09/05/2017 06:29:12,0
62,44,Module 16,03/08/2018 07:44:36,0
63,44,Module 16,09/13/2018 07:35:40,0
0,45,Module 1,08/02/2016 10:31:24,0
1,45,Module 1,08/08/2016 06:08:57,0
2,45,Module 1,11/16/2016 06:15:05,1
3,45,Module 1,03/09/2017 10:34:14,1
4,45,Module 1,02/26/2018 08:40:23,1
5,45,Module 2,08/02/2016 10:31:24,0
6,45,Module 2,08/08/2016 06:08:57,0
7,45,Module 2,11/16/2016 06:15:05,0
8,45,Module 2,03/09/2017 10:34:14,0
9,45,Module 2,02/26/2018 08:40:23,0
10,45,Module 3,08/02/2016 10:31:24,0
11,45,Module 3,08/08/2016 06:08:57,0
12,45,Module 3,11/16/2016 06:15:05,0
13,45,Module 3,03/09/2017 10:34:14,0
14,45,Module 3,02/26/2018 08:40:23,0
15,45,Module 4,08/02/2016 10:31:24,0
16,45,Module 4,08/08/2016 06:08:57,0
17,45,Module 4,11/16/2016 06:15:05,0
18,45,Module 4,03/09/2017 10:34:14,0
19,45,Module 4,02/26/2018 08:40:23,0
20,45,Module 5,08/02/2016 10:31:24,0
21,45,Module 5,08/08/2016 06:08:57,0
22,45,Module 5,11/16/2016 06:15:05,0
23,45,Module 5,03/09/2017 10:34:14,0
24,45,Module 5,02/26/2018 08:40:23,0
25,45,Module 6,08/02/2016 10:31:24,0
26,45,Module 6,08/08/2016 06:08:57,0
27,45,Module 6,11/16/2016 06:15:05,0
28,45,Module 6,03/09/2017 10:34:14,0
29,45,Module 6,02/26/2018 08:40:23,0
30,45,Module 7,08/02/2016 10:31:24,0
31,45,Module 7,08/08/2016 06:08:57,0
32,45,Module 7,11/16/2016 06:15:05,1
33,45,Module 7,03/09/2017 10:34:14,1
34,45,Module 7,02/26/2018 08:40:23,1
35,45,Module 8,08/02/2016 10:31:24,0
36,45,Module 8,08/08/2016 06:08:57,0
37,45,Module 8,11/16/2016 06:15:05,1
38,45,Module 8,03/09/2017 10:34:14,1
39,45,Module 8,02/26/2018 08:40:23,1
40,45,Module 9,08/02/2016 10:31:24,0
41,45,Module 9,08/08/2016 06:08:57,0
42,45,Module 9,11/16/2016 06:15:05,0
43,45,Module 9,03/09/2017 10:34:14,0
44,45,Module 9,02/26/2018 08:40:23,0
45,45,Module 10,08/02/2016 10:31:24,0
46,45,Module 10,08/08/2016 06:08:57,0
47,45,Module 10,11/16/2016 06:15:05,0
48,45,Module 10,03/09/2017 10:34:14,0
49,45,Module 10,02/26/2018 08:40:23,0
50,45,Module 11,08/02/2016 10:31:24,0
51,45,Module 11,08/08/2016 06:08:57,0
52,45,Module 11,11/16/2016 06:15:05,0
53,45,Module 11,03/09/2017 10:34:14,1
54,45,Module 11,02/26/2018 08:40:23,1
55,45,Module 12,08/02/2016 10:31:24,0
56,45,Module 12,08/08/2016 06:08:57,0
57,45,Module 12,11/16/2016 06:15:05,1
58,45,Module 12,03/09/2017 10:34:14,1
59,45,Module 12,02/26/2018 08:40:23,1
60,45,Module 13,08/02/2016 10:31:24,0
61,45,Module 13,08/08/2016 06:08:57,0
62,45,Module 13,11/16/2016 06:15:05,0
63,45,Module 13,03/09/2017 10:34:14,0
64,45,Module 13,02/26/2018 08:40:23,1
65,45,Module 14,08/02/2016 10:31:24,0
66,45,Module 14,08/08/2016 06:08:57,0
67,45,Module 14,11/16/2016 06:15:05,1
68,45,Module 14,03/09/2017 10:34:14,1
69,45,Module 14,02/26/2018 08:40:23,1
70,45,Module 15,08/02/2016 10:31:24,0
71,45,Module 15,08/08/2016 06:08:57,0
72,45,Module 15,11/16/2016 06:15:05,0
73,45,Module 15,03/09/2017 10:34:14,1
74,45,Module 15,02/26/2018 08:40:23,1
75,45,Module 16,08/02/2016 10:31:24,0
76,45,Module 16,08/08/2016 06:08:57,0
77,45,Module 16,11/16/2016 06:15:05,1
78,45,Module 16,03/09/2017 10:34:14,1
79,45,Module 16,02/26/2018 08:40:23,1
0,46,Module 1,04/18/2016 10:18:22,0
1,46,Module 1,06/19/2017 10:44:59,0
2,46,Module 1,09/26/2017 09:39:35,0
3,46,Module 1,03/01/2018 10:05:57,0
4,46,Module 1,01/11/2019 12:37:48,1
5,46,Module 2,04/18/2016 10:18:22,0
6,46,Module 2,06/19/2017 10:44:59,0
7,46,Module 2,09/26/2017 09:39:35,1
8,46,Module 2,03/01/2018 10:05:57,1
9,46,Module 2,01/11/2019 12:37:48,1
10,46,Module 3,04/18/2016 10:18:22,0
11,46,Module 3,06/19/2017 10:44:59,0
12,46,Module 3,09/26/2017 09:39:35,0
13,46,Module 3,03/01/2018 10:05:57,0
14,46,Module 3,01/11/2019 12:37:48,0
15,46,Module 4,04/18/2016 10:18:22,0
16,46,Module 4,06/19/2017 10:44:59,0
17,46,Module 4,09/26/2017 09:39:35,0
18,46,Module 4,03/01/2018 10:05:57,0
19,46,Module 4,01/11/2019 12:37:48,0
20,46,Module 5,04/18/2016 10:18:22,0
21,46,Module 5,06/19/2017 10:44:59,0
22,46,Module 5,09/26/2017 09:39:35,0
23,46,Module 5,03/01/2018 10:05:57,0
24,46,Module 5,01/11/2019 12:37:48,0
25,46,Module 6,04/18/2016 10:18:22,0
26,46,Module 6,06/19/2017 10:44:59,1
27,46,Module 6,09/26/2017 09:39:35,1
28,46,Module 6,03/01/2018 10:05:57,1
29,46,Module 6,01/11/2019 12:37:48,1
30,46,Module 7,04/18/2016 10:18:22,0
31,46,Module 7,06/19/2017 10:44:59,0
32,46,Module 7,09/26/2017 09:39:35,0
33,46,Module 7,03/01/2018 10:05:57,0
34,46,Module 7,01/11/2019 12:37:48,0
35,46,Module 8,04/18/2016 10:18:22,0
36,46,Module 8,06/19/2017 10:44:59,1
37,46,Module 8,09/26/2017 09:39:35,1
38,46,Module 8,03/01/2018 10:05:57,1
39,46,Module 8,01/11/2019 12:37:48,1
40,46,Module 9,04/18/2016 10:18:22,0
41,46,Module 9,06/19/2017 10:44:59,0
42,46,Module 9,09/26/2017 09:39:35,0
43,46,Module 9,03/01/2018 10:05:57,0
44,46,Module 9,01/11/2019 12:37:48,0
45,46,Module 10,04/18/2016 10:18:22,0
46,46,Module 10,06/19/2017 10:44:59,0
47,46,Module 10,09/26/2017 09:39:35,0
48,46,Module 10,03/01/2018 10:05:57,0
49,46,Module 10,01/11/2019 12:37:48,0
50,46,Module 11,04/18/2016 10:18:22,0
51,46,Module 11,06/19/2017 10:44:59,0
52,46,Module 11,09/26/2017 09:39:35,0
53,46,Module 11,03/01/2018 10:05:57,0
54,46,Module 11,01/11/2019 12:37:48,1
55,46,Module 12,04/18/2016 10:18:22,0
56,46,Module 12,06/19/2017 10:44:59,1
57,46,Module 12,09/26/2017 09:39:35,1
58,46,Module 12,03/01/2018 10:05:57,1
59,46,Module 12,01/11/2019 12:37:48,1
60,46,Module 13,04/18/2016 10:18:22,0
61,46,Module 13,06/19/2017 10:44:59,0
62,46,Module 13,09/26/2017 09:39:35,1
63,46,Module 13,03/01/2018 10:05:57,1
64,46,Module 13,01/11/2019 12:37:48,1
65,46,Module 14,04/18/2016 10:18:22,0
66,46,Module 14,06/19/2017 10:44:59,1
67,46,Module 14,09/26/2017 09:39:35,1
68,46,Module 14,03/01/2018 10:05:57,1
69,46,Module 14,01/11/2019 12:37:48,1
70,46,Module 15,04/18/2016 10:18:22,0
71,46,Module 15,06/19/2017 10:44:59,0
72,46,Module 15,09/26/2017 09:39:35,0
73,46,Module 15,03/01/2018 10:05:57,1
74,46,Module 15,01/11/2019 12:37:48,1
75,46,Module 16,04/18/2016 10:18:22,0
76,46,Module 16,06/19/2017 10:44:59,0
77,46,Module 16,09/26/2017 09:39:35,1
78,46,Module 16,03/01/2018 10:05:57,1
79,46,Module 16,01/11/2019 12:37:48,1
0,47,Module 1,09/27/2016 08:22:52,0
1,47,Module 1,01/03/2017 09:46:15,0
2,47,Module 1,05/15/2017 06:14:39,0
3,47,Module 1,11/16/2017 10:23:04,1
4,47,Module 1,03/07/2018 06:15:54,1
5,47,Module 1,07/30/2018 08:43:06,1
6,47,Module 2,09/27/2016 08:22:52,0
7,47,Module 2,01/03/2017 09:46:15,0
8,47,Module 2,05/15/2017 06:14:39,0
9,47,Module 2,11/16/2017 10:23:04,0
10,47,Module 2,03/07/2018 06:15:54,0
11,47,Module 2,07/30/2018 08:43:06,1
12,47,Module 3,09/27/2016 08:22:52,0
13,47,Module 3,01/03/2017 09:46:15,0
14,47,Module 3,05/15/2017 06:14:39,0
15,47,Module 3,11/16/2017 10:23:04,0
16,47,Module 3,03/07/2018 06:15:54,0
17,47,Module 3,07/30/2018 08:43:06,1
18,47,Module 4,09/27/2016 08:22:52,0
19,47,Module 4,01/03/2017 09:46:15,0
20,47,Module 4,05/15/2017 06:14:39,0
21,47,Module 4,11/16/2017 10:23:04,0
22,47,Module 4,03/07/2018 06:15:54,1
23,47,Module 4,07/30/2018 08:43:06,1
24,47,Module 5,09/27/2016 08:22:52,0
25,47,Module 5,01/03/2017 09:46:15,0
26,47,Module 5,05/15/2017 06:14:39,0
27,47,Module 5,11/16/2017 10:23:04,0
28,47,Module 5,03/07/2018 06:15:54,0
29,47,Module 5,07/30/2018 08:43:06,1
30,47,Module 6,09/27/2016 08:22:52,0
31,47,Module 6,01/03/2017 09:46:15,0
32,47,Module 6,05/15/2017 06:14:39,0
33,47,Module 6,11/16/2017 10:23:04,0
34,47,Module 6,03/07/2018 06:15:54,0
35,47,Module 6,07/30/2018 08:43:06,1
36,47,Module 7,09/27/2016 08:22:52,0
37,47,Module 7,01/03/2017 09:46:15,0
38,47,Module 7,05/15/2017 06:14:39,0
39,47,Module 7,11/16/2017 10:23:04,1
40,47,Module 7,03/07/2018 06:15:54,1
41,47,Module 7,07/30/2018 08:43:06,1
42,47,Module 8,09/27/2016 08:22:52,0
43,47,Module 8,01/03/2017 09:46:15,0
44,47,Module 8,05/15/2017 06:14:39,0
45,47,Module 8,11/16/2017 10:23:04,0
46,47,Module 8,03/07/2018 06:15:54,0
47,47,Module 8,07/30/2018 08:43:06,1
48,47,Module 9,09/27/2016 08:22:52,0
49,47,Module 9,01/03/2017 09:46:15,0
50,47,Module 9,05/15/2017 06:14:39,0
51,47,Module 9,11/16/2017 10:23:04,0
52,47,Module 9,03/07/2018 06:15:54,1
53,47,Module 9,07/30/2018 08:43:06,1
54,47,Module 10,09/27/2016 08:22:52,0
55,47,Module 10,01/03/2017 09:46:15,0
56,47,Module 10,05/15/2017 06:14:39,0
57,47,Module 10,11/16/2017 10:23:04,0
58,47,Module 10,03/07/2018 06:15:54,1
59,47,Module 10,07/30/2018 08:43:06,1
60,47,Module 11,09/27/2016 08:22:52,0
61,47,Module 11,01/03/2017 09:46:15,0
62,47,Module 11,05/15/2017 06:14:39,0
63,47,Module 11,11/16/2017 10:23:04,0
64,47,Module 11,03/07/2018 06:15:54,1
65,47,Module 11,07/30/2018 08:43:06,1
66,47,Module 12,09/27/2016 08:22:52,0
67,47,Module 12,01/03/2017 09:46:15,0
68,47,Module 12,05/15/2017 06:14:39,0
69,47,Module 12,11/16/2017 10:23:04,0
70,47,Module 12,03/07/2018 06:15:54,1
71,47,Module 12,07/30/2018 08:43:06,1
72,47,Module 13,09/27/2016 08:22:52,0
73,47,Module 13,01/03/2017 09:46:15,1
74,47,Module 13,05/15/2017 06:14:39,1
75,47,Module 13,11/16/2017 10:23:04,1
76,47,Module 13,03/07/2018 06:15:54,1
77,47,Module 13,07/30/2018 08:43:06,1
78,47,Module 14,09/27/2016 08:22:52,0
79,47,Module 14,01/03/2017 09:46:15,0
80,47,Module 14,05/15/2017 06:14:39,0
81,47,Module 14,11/16/2017 10:23:04,0
82,47,Module 14,03/07/2018 06:15:54,0
83,47,Module 14,07/30/2018 08:43:06,1
84,47,Module 15,09/27/2016 08:22:52,0
85,47,Module 15,01/03/2017 09:46:15,0
86,47,Module 15,05/15/2017 06:14:39,1
87,47,Module 15,11/16/2017 10:23:04,1
88,47,Module 15,03/07/2018 06:15:54,1
89,47,Module 15,07/30/2018 08:43:06,1
90,47,Module 16,09/27/2016 08:22:52,0
91,47,Module 16,01/03/2017 09:46:15,1
92,47,Module 16,05/15/2017 06:14:39,1
93,47,Module 16,11/16/2017 10:23:04,1
94,47,Module 16,03/07/2018 06:15:54,1
95,47,Module 16,07/30/2018 08:43:06,1
0,48,Module 1,05/03/2017 10:13:29,0
1,48,Module 1,12/28/2017 10:23:37,0
2,48,Module 1,04/02/2018 12:20:10,1
3,48,Module 2,05/03/2017 10:13:29,0
4,48,Module 2,12/28/2017 10:23:37,1
5,48,Module 2,04/02/2018 12:20:10,1
6,48,Module 3,05/03/2017 10:13:29,0
7,48,Module 3,12/28/2017 10:23:37,0
8,48,Module 3,04/02/2018 12:20:10,0
9,48,Module 4,05/03/2017 10:13:29,0
10,48,Module 4,12/28/2017 10:23:37,1
11,48,Module 4,04/02/2018 12:20:10,1
12,48,Module 5,05/03/2017 10:13:29,0
13,48,Module 5,12/28/2017 10:23:37,0
14,48,Module 5,04/02/2018 12:20:10,1
15,48,Module 6,05/03/2017 10:13:29,0
16,48,Module 6,12/28/2017 10:23:37,0
17,48,Module 6,04/02/2018 12:20:10,1
18,48,Module 7,05/03/2017 10:13:29,0
19,48,Module 7,12/28/2017 10:23:37,0
20,48,Module 7,04/02/2018 12:20:10,0
21,48,Module 8,05/03/2017 10:13:29,0
22,48,Module 8,12/28/2017 10:23:37,0
23,48,Module 8,04/02/2018 12:20:10,0
24,48,Module 9,05/03/2017 10:13:29,0
25,48,Module 9,12/28/2017 10:23:37,0
26,48,Module 9,04/02/2018 12:20:10,1
27,48,Module 10,05/03/2017 10:13:29,0
28,48,Module 10,12/28/2017 10:23:37,1
29,48,Module 10,04/02/2018 12:20:10,1
30,48,Module 11,05/03/2017 10:13:29,0
31,48,Module 11,12/28/2017 10:23:37,0
32,48,Module 11,04/02/2018 12:20:10,1
33,48,Module 12,05/03/2017 10:13:29,0
34,48,Module 12,12/28/2017 10:23:37,0
35,48,Module 12,04/02/2018 12:20:10,1
36,48,Module 13,05/03/2017 10:13:29,0
37,48,Module 13,12/28/2017 10:23:37,0
38,48,Module 13,04/02/2018 12:20:10,0
39,48,Module 14,05/03/2017 10:13:29,0
40,48,Module 14,12/28/2017 10:23:37,1
41,48,Module 14,04/02/2018 12:20:10,1
